department_id,student_id
1012,10255842
1012,10154615
1012,10004713
1012,10051541
1012,10127624
1012,10154433
1012,10017841
1012,10014810
1012,10041121
1012,10152725
1012,10345733
1012,10017806
1012,10179831
1012,10180033
1022,10037938
1022,10016340
1022,10212329
1022,10213406
1022,10111329
1022,10299229
1022,10119716
1022,10008417
1022,10043515
1022,10232308
1022,10159126
1022,10193901
1022,10059407
1022,10128013
1022,10002934
1022,10041333
1022,10002518
1022,10311601
1022,10111609
1022,10007813
1022,10223638
1022,10006005
1022,10008302
1022,10017728
1022,10248016
1022,10155930
1022,10226517
1022,10337224
1022,10345822
1022,10004807
1022,10012438
1022,10017638
1022,10059835
1022,10079221
1022,10086820
1022,10110610
1022,10170231
1022,10182439
1022,10214037
1022,10301233
1022,10308325
1022,10308405
1022,10311529
1022,10347024
1032,10018026
1032,10039205
1032,10212609
1032,10024522
1032,10008639
1032,10212517
1032,10307825
1032,10016903
1032,10312939
1032,10338311
1032,10017202
1032,10239229
1032,10066415
1032,10035228
1032,10214137
1032,10299435
1032,10265525
1032,10239706
1032,10033005
1032,10045707
1032,10086910
1032,10154407
1032,10178806
1032,10002404
1032,10347237
1042,10039337
1042,10066439
1042,10038608
1042,10017305
1042,10075139
1042,10070817
1042,10182139
1042,10066503
1042,10214111
1042,10016130
1042,10155221
1042,10114324
1042,10043931
1042,10019509
1042,10062732
1042,10007904
1042,10016325
1042,10017803
1042,10017039
1042,10269132
1052,10019201
1052,10312915
1052,10059019
1052,10214129
1052,10005919
1052,10222408
1052,10041813
1052,10009429
1062,10149306
1062,10009239
1062,10016913
1062,10007137
1062,10044232
1062,10156135
1062,10014904
1062,10269727
1062,10155401
1062,10044520
1062,10300119
1062,10044720
1062,10266629
1062,10017329
1062,10268425
1062,10193837
1062,10044518
1062,10257417
1062,10347032
1062,10346012
1072,10006228
1072,10111607
1072,10014618
1072,10266703
1072,10213519
1072,10156215
1072,10007505
1072,10268901
1072,10346038
1072,10186113
1072,10201836
1072,10003010
1072,10007915
1072,10042825
1072,10122920
1072,10312325
1072,10347607
1082,10040629
1082,10250625
1082,10006318
1082,10112341
1082,10231736
1082,10067718
1082,10018016
1082,10131331
1082,10191227
1082,10131211
1082,10129209
1092,10113014
1092,10227104
1092,10081101
1092,10258737
1092,10015406
1092,10063924
1092,10269827
1092,10223529
1092,10045628
1092,10043307
1092,10039605
1092,10138241
1092,10142733
1092,10013818
1092,10093722
1092,10348512
1092,10024340
1092,10005011
1092,10084236
1092,10161913
1092,10186201
1092,10272113
1092,19111904
1102,10009733
1102,10058807
1102,10041839
1102,10028115
1102,10064520
1102,10308639
1102,10303901
1102,10007701
1102,10304727
1102,10028439
1102,10308641
1102,10308715
1102,10014104
1102,10301931
1102,10046040
1102,10345920
1102,10009640
1102,10054904
1102,10214404
1102,10059733
1102,10005639
1102,10130919
1102,10044816
1102,10064410
1102,10079707
1102,10091737
1102,10301015
1102,10009809
1102,10303329
1102,10006335
1102,10039630
1102,10066527
1102,10009118
1112,10041927
1112,10301003
1112,10042017
1112,10159504
1112,10176018
1112,10131414
1112,10159304
1112,10131302
1112,10152237
1112,10100820
1112,10339231
1112,10186306
1112,10241102
1112,10301235
1112,10116135
1112,10131242
1112,10005621
1112,10040542
1112,10004206
1112,10047022
1112,10108924
1112,10270929
1112,10006031
1112,10006805
1112,10009540
1112,10015230
1112,10017905
1112,10019037
1112,10041629
1112,10041917
1112,10129803
1112,10162821
1112,10307337
1112,10346112
1122,10037302
1122,10037116
1122,10037406
1122,10033937
1122,10039324
1122,10187736
1122,10321022
1122,10238222
1122,10040117
1122,10302415
1122,10066605
1122,10053714
1122,10142540
1122,10058809
1122,10020210
1122,10027239
1122,10037942
1122,10066515
1122,10122310
1122,10157914
1122,10271327
1122,10276534
1132,10006237
1132,10040501
1132,10347116
1132,10249829
1132,10346010
1132,10037440
1132,10266605
1142,10227026
1142,10002924
1142,10189601
1142,10347102
1142,10174327
1142,10192522
1142,10223227
1142,10191229
1142,10014840
1142,10008901
1142,10016541
1142,10063415
1142,10076338
1142,10122422
1142,10244015
1142,10255801
1152,10144406
1152,10303835
1152,10300731
1152,10330508
1152,10014902
1152,10228328
1152,10198112
1152,10266801
1152,10257703
1152,10174801
1152,10120622
1152,10300421
1152,10120817
1152,10239524
1152,10259201
1152,10330608
1162,10045322
1162,10299219
1162,10251501
1162,10014429
1162,10019115
1162,10152739
1162,10033203
1162,10176504
1162,10198820
1162,10009236
1162,10269702
1162,10019405
1172,10019501
1172,10038030
1172,10312337
1172,10131423
1172,10213311
1172,10308139
1172,10006503
1172,10111721
1172,10005033
1172,10302517
1172,10101522
1172,10271926
1182,10300315
1182,10154419
1182,10161927
1182,10286616
1182,10345930
1182,10047312
1182,10131123
1182,10221706
1182,10036840
1192,10266705
1192,10017102
1192,10058831
1192,10104612
1192,10018117
1192,10014626
1192,10339107
1192,10309539
1192,10348742
1192,10162007
1192,10015414
1192,10214428
1192,10272613
1192,10037928
1192,10340133
1192,10286314
1192,10069528
1192,10250105
1192,10131531
1192,10055335
1192,10047512
1192,10149628
1192,10155902
1192,10009301
1192,10042203
1192,10270827
1192,10058707
1192,10005227
1192,10043902
1192,10094832
1192,10106208
1192,10073237
1192,10178406
1192,10009418
1192,10013440
1192,10009404
1192,10012804
1192,10121610
1192,10299033
1192,10251225
1192,10043303
1192,10094032
1192,10231504
1192,10045938
1192,10028325
1192,10341501
1192,10214015
1192,10307027
1202,10108834
1202,10270215
1202,10178930
1202,10213509
1202,10007231
1202,10128621
1202,10079033
1202,10047342
1202,10017902
1202,19111901
1212,10017030
1212,10149204
1212,10018418
1212,10333506
1212,10129319
1212,10247718
1212,10155119
1212,10046336
1212,10212433
1212,10172306
1212,10016440
1212,10067526
1212,10346407
1212,10347608
1212,10342414
1212,10230722
1212,10050814
1212,10131321
1212,10070915
1212,10005816
1212,10047122
1212,10161335
1212,10324610
1222,10308705
1222,10036726
1222,10006223
1222,10179506
1222,10036542
1222,10016714
1222,10311701
1222,10308713
1222,10214416
1222,10246515
1222,10016114
1222,10015328
1222,10230642
1222,10272017
1222,10181313
1222,10271205
1222,10044304
1222,10070703
1222,10301305
1222,10178402
1222,10039226
1222,10037826
1222,10041403
1222,10076124
1222,10015140
1222,10006431
1222,10036618
1222,10059731
1222,10162519
1222,10186203
1222,10246717
1222,10246801
1222,10250041
1222,10272027
1222,10306329
1232,10131330
1232,10036740
1232,10254405
1232,10259237
1232,10347026
1232,10129531
1232,10170732
1232,10186215
1232,10251238
1232,10346531
1242,10005307
1242,10037716
1242,10100324
1242,10213602
1242,10271601
1242,10042139
1242,10111931
1242,10346333
1242,10161903
1242,10312015
1242,10198108
1242,10006631
1242,10013306
1242,10111831
1242,10301019
1242,10317636
1252,10347439
1252,10346128
1262,10044218
1262,10018127
1262,10303230
1262,10241834
1262,10036906
1262,10059712
1262,10175604
1262,10041203
1262,10016726
1262,10346708
1262,10016402
1262,10016728
1262,10131220
1262,10266219
1272,10016603
1272,10006040
1272,10058621
1272,10018025
1272,10018517
1272,10268437
1272,10079623
1272,10048123
1272,10158842
1272,10027701
1272,10038006
1272,10043433
1272,10014116
1272,10005518
1272,10005529
1272,10041125
1272,10224941
1272,10303515
1282,10312627
1282,10150234
1282,10043715
1282,10064432
1282,10087110
1282,10194719
1282,10014412
1282,10041833
1282,10005937
1282,10115510
1292,10036526
1292,10256603
1292,10190835
1292,10006235
1292,10138313
1292,10180426
1292,10027517
1292,10040939
1292,10178538
1292,10271627
1292,10191023
1292,10055319
1292,10008202
1292,10048039
1292,10183801
1292,10108920
1292,10027839
1292,10161301
1292,10305613
1292,10004616
1292,10040105
1292,10259401
1292,10270517
1292,10221406
1292,10256601
1292,10004919
1292,10172032
1292,10037804
1292,10079211
1292,10041113
1292,10007715
1292,10037926
1292,10144214
1292,10162235
1292,10004842
1292,10303303
1292,10076128
1292,10067740
1292,10180218
1292,10028319
1292,10179216
1292,10013816
1292,10036218
1292,10043003
1292,10051202
1292,10066207
1292,10342701
1292,10009328
1292,10144116
1292,10210710
1292,10065110
1292,10004831
1292,10243621
1292,10182639
1292,10101333
1292,10008942
1292,10305605
1292,10058009
1292,10009338
1292,10018925
1292,10345732
1292,10347020
1292,10263724
1292,10009318
1292,10213115
1292,10176110
1292,10036240
1292,10008218
1292,10006623
1292,10100810
1292,10303103
1292,10071013
1292,10018006
1292,10027225
1292,10077810
1292,10324512
1302,10165103
1302,10108036
1302,10272015
1302,10013438
1302,10164837
1302,10039527
1302,10179502
1302,10287905
1302,10041025
1302,10043629
1302,10304703
1302,10040405
1302,10015416
1302,10058819
1302,10151137
1302,10037204
1302,10272001
1302,10161521
1302,10162409
1302,10177814
1302,10162431
1302,10108108
1302,10257615
1302,10119718
1302,10006019
1302,10041513
1302,10006627
1302,10177642
1302,10015004
1302,10162831
1302,10015016
1302,10015706
1302,10009005
1302,10099816
1302,10256517
1302,10005641
1302,10004707
1302,10004837
1302,10161813
1302,10087336
1302,10009228
1302,10041326
1302,10180018
