department_id,student_id
1012,10012639
1012,10054924
1012,10292631
1012,10013333
1012,10073817
1012,10180014
1012,10147123
1012,10015029
1012,10149134
1012,10148026
1012,10255710
1012,10014735
1012,10016515
1012,10024935
1012,10121431
1022,10120211
1022,10100938
1022,10148510
1022,10007315
1022,10168433
1022,10171604
1022,10294701
1022,10006114
1022,10015217
1022,10171330
1022,10171818
1022,10142529
1022,10330134
1022,10167922
1022,10248331
1022,10012433
1022,10143523
1022,10232406
1022,10171610
1022,10271741
1022,10151512
1022,10004727
1022,10186207
1022,10019601
1022,10327415
1022,19920102
1022,10040841
1022,10096422
1022,10050007
1022,10016837
1022,10273542
1022,10077332
1022,10099315
1022,10016713
1022,10154915
1022,10015241
1022,10023125
1022,10142805
1022,10255436
1022,10063908
1022,10258319
1022,10319315
1022,10004229
1022,10004729
1022,10019603
1022,10027814
1022,10036205
1022,10063534
1022,10288839
1032,10148620
1032,10012915
1032,10004741
1032,10014307
1032,10014721
1032,10005903
1032,10016325
1032,10121741
1032,10007635
1032,10099333
1032,10004501
1032,10241927
1032,10012924
1032,10186132
1032,10127810
1032,10054042
1032,10181717
1032,10143530
1032,10168122
1032,10172513
1032,10305335
1032,10317335
1032,10000225
1032,10037513
1042,10182232
1042,10241727
1042,10121615
1042,10015011
1042,10015231
1042,10030406
1042,10168012
1042,10016925
1042,10002327
1042,10243339
1042,10013533
1042,10168034
1042,10182017
1042,10098802
1042,10040811
1042,10243927
1052,10198641
1052,10294313
1052,10055904
1052,10183340
1052,10171935
1052,10041123
1052,10275611
1052,10175520
1052,10200740
1052,10067307
1052,10010525
1062,10013329
1062,10181905
1062,10291529
1062,10018717
1062,10004315
1062,10259226
1062,10149709
1062,10015215
1062,10015417
1062,10168107
1062,10041317
1062,10148632
1062,10016339
1062,10294141
1062,10049907
1062,10098007
1062,10111018
1062,10150734
1062,10025826
1062,10327315
1072,10042709
1072,10013019
1072,10168109
1072,10171919
1072,10059536
1072,10025637
1072,10016703
1072,10015507
1072,10140705
1072,10143510
1072,10032807
1072,10007429
1072,10104110
1072,10062436
1072,10071735
1072,10176629
1072,10294405
1082,10192335
1082,10006336
1082,10024731
1082,10012841
1082,10213902
1082,10265908
1082,10059402
1082,10147223
1082,10172813
1082,10320534
1082,10321429
1092,10198642
1092,10217132
1092,10282809
1092,10198730
1092,10075139
1092,10113013
1092,10011018
1092,10131319
1092,10010803
1092,10152910
1092,10157515
1092,10113901
1092,10006338
1092,10014739
1092,10032914
1092,10042039
1092,10094732
1092,10284011
1102,10023703
1102,10026928
1102,10036029
1102,10149230
1102,10133707
1102,10259803
1102,10287515
1102,10247221
1102,10035227
1102,10016027
1102,10011137
1102,10104222
1102,10236115
1102,10240530
1102,10048731
1102,10152822
1102,10017626
1102,10139024
1102,10007213
1102,10014105
1102,10197713
1102,10248607
1102,10014939
1102,10144141
1102,10233003
1102,10283639
1102,10011015
1102,10005628
1102,10088731
1102,10010025
1102,10012105
1102,10026406
1102,10112504
1102,10131426
1102,10245713
1112,10006236
1112,10076215
1112,10237920
1112,10174717
1112,10110826
1112,10148905
1112,10011517
1112,10250430
1112,10026425
