school_name	department_name	department_id	score
國立政治大學	財務管理學系	6232	1.825472
臺北醫學大學	藥學系藥學組	109042	1.821014
國立政治大學	國際經營與貿易學系	6172	1.820488
國立清華大學	生命科學院學士班	11412	1.81682
中國醫藥大學	中醫學系甲組	12032	1.812198
國立政治大學	歐洲語文學系西班牙文組	6362	1.808237
國立臺灣大學	園藝暨景觀學系	1422	1.804674
輔仁大學	醫學系	20122	1.804456
東海大學	建築學系	9482	1.804002
國立臺灣大學	農藝學系	1362	1.801781
中國醫藥大學	中醫學系乙組	12042	1.793779
臺北基督學院	基督教博雅學系	154012	1.755765
國立中央大學	物理學系	16062	1.746717
國立陽明大學	物理治療暨輔助科技學系	25082	1.746583
國立臺灣大學	圖書資訊學系	1062	1.745051
國立臺灣大學	生命科學系	1602	1.738866
開南大學	保健營養學系	110172	1.719245
國立清華大學	數學系乙組(應用數學組)	11172	1.713304
國立成功大學	物理治療學系	4322	1.705243
國立陽明大學	醫學生物技術暨檢驗學系	25042	1.704301
國立中興大學	獸醫學系	3392	1.702003
國立清華大學	工業工程與工程管理學系	11312	1.690901
國立臺灣大學	森林環境暨資源學系	1392	1.688339
實踐大學	媒體傳達設計學系數位3D動畫設計組(臺北校區)	50072	1.688145
國立臺灣大學	人類學系	1052	1.68387
開南大學	資訊管理學系	110102	1.667937
國立政治大學	心理學系	6392	1.650359
實踐大學	工業產品設計學系(臺北校區)	50062	1.650178
國立政治大學	阿拉伯語文學系	6292	1.648293
開南大學	空運管理學系	110062	1.647657
高雄醫學大學	牙醫學系	7042	1.644155
開南大學	物流與航運管理學系	110052	1.641634
逢甲大學	美國加州聖荷西州立大學大數據雙學士學位學程	15402	1.629969
開南大學	法律學系	110142	1.620141
國立清華大學	物理學系物理組(甲組一般組)	11182	1.604426
國立成功大學	電機工程學系	4392	1.593773
國立政治大學	統計學系	6202	1.593482
國立清華大學	理學院學士班	11222	1.58223
國立成功大學	醫學檢驗生物技術學系	4292	1.564509
開南大學	觀光與餐飲旅館學系	110072	1.559463
國立清華大學	電機資訊學院學士班	11382	1.553737
銘傳大學	資訊工程學系(APCS組．桃園校區)	46502	1.552442
國立成功大學	水利及海洋工程學系	4152	1.54959
實踐大學	建築設計學系(臺北校區)	50092	1.546941
國立清華大學	科技管理學院學士班	11142	1.543138
國立臺灣大學	生物環境系統工程學系	1372	1.53106
國立清華大學	旭日招生戊組(電資院)	11512	1.529879
國立中興大學	景觀與遊憩學士學位學程	3362	1.52588
國立政治大學	教育學系(公費生乙組)	6062	1.522731
國立臺灣師範大學	英語學系	2122	1.510607
國立清華大學	中國文學系乙組(華語文教學組)	11022	1.507293
國立成功大學	工業設計學系	4442	1.507263
國立臺灣大學	農業經濟學系	1412	1.50706
開南大學	數位多媒體設計學系	110122	1.503761
中國文化大學	音樂學系	17572	1.491496
國立臺灣師範大學	設計學系視覺設計組	2362	1.484205
慈濟大學	醫學系(公費生)	108162	1.481647
國立政治大學	韓國語文學系	6322	1.467994
國立臺灣大學	社會工作學系	1212	1.463701
國立成功大學	職能治療學系	4312	1.462135
國立政治大學	企業管理學系	6212	1.461288
國立中興大學	興翼招生F組(農業科技)	3452	1.455879
國立政治大學	教育學系	6042	1.45254
國立政治大學	資訊科學系(APCS組)	6412	1.450846
國立臺北大學	法律學系法學組	99012	1.447278
國立清華大學	旭日招生丙組(原科、生科、理學)	11492	1.442044
國立交通大學	資訊管理與財務金融學系資訊管理組	13182	1.435562
開南大學	應用日語學系	110152	1.431792
國立臺灣師範大學	東亞學系	2302	1.427951
國立清華大學	人文社會學院學士班	11042	1.421639
國立臺灣師範大學	體育學系	2392	1.414745
國立政治大學	會計學系	6192	1.411337
臺北醫學大學	醫學系(公費生)	109022	1.395818
國立中央大學	客家語文暨社會科學學系	16292	1.394185
國立交通大學	電子物理學系電子物理組	13142	1.393966
高雄醫學大學	薪火招生B組	7222	1.389639
國立清華大學	旭日招生乙組(科管)	11482	1.38956
國立清華大學	藝術學院學士班	11522	1.384593
國立政治大學	財政學系	6092	1.379328
國立臺灣大學	社會學系	1202	1.377681
國立成功大學	材料科學及工程學系	4122	1.365499
國立成功大學	環境工程學系	4192	1.359116
國立聯合大學	資訊工程學系(APCS組)	151132	1.356183
國立屏東大學	音樂學系	36302	1.355752
國立政治大學	風險管理與保險學系	6242	1.354827
國立臺北大學	法律學系司法組	99022	1.354345
國立政治大學	民族學系	6152	1.353305
國立臺灣師範大學	國文學系	2112	1.34588
國立陽明大學	不分系招生(璞玉A組)	25132	1.342147
高雄醫學大學	物理治療學系	7132	1.342024
開南大學	養生與健康行銷學系	110192	1.340507
國立政治大學	政治學系	6072	1.339766
中國醫藥大學	藥學系	12052	1.337949
國立清華大學	工程與系統科學系乙組(智慧奈米系統組)	11252	1.335606
國立中央大學	資訊工程學系(APCS組)	16222	1.333125
佛光大學	未來與樂活產業學系	130292	1.331112
國立清華大學	醫學科學系	11402	1.31733
國立臺灣藝術大學	視覺傳達設計學系	56182	1.315616
國立成功大學	護理學系	4302	1.314381
國立成功大學	工業與資訊管理學系(APCS組)	4242	1.312353
國立臺北教育大學	自然科學教育學系(公費生)	32252	1.311938
國立清華大學	清華學院學士班丁組(不分系招生-創新領導)	11452	1.309453
國立臺灣大學	地質科學系	1122	1.300361
國立成功大學	化學工程學系	4112	1.296745
國立清華大學	電機工程學系甲組	11332	1.285458
國立陽明大學	生物醫學工程學系	25102	1.276928
國立成功大學	心理學系	4382	1.273066
國立陽明大學	護理學系	25062	1.267939
國立交通大學	光電工程學系	13032	1.267253
國立交通大學	旋坤揚帆招生甲組(電機資訊)	13262	1.265051
長庚大學	物理治療學系	30062	1.25512
國立政治大學	哲學系	6032	1.255091
實踐大學	媒體傳達設計學系創意媒體設計組(臺北校區)	50082	1.24679
國立交通大學	運輸與物流管理學系	13212	1.236753
開南大學	電影與創意媒體學系	110132	1.232166
國立交通大學	電子物理學系光電與奈米科學組	13132	1.227859
國立政治大學	中國文學系	6012	1.223968
國立臺北大學	法律學系財經法組	99032	1.223466
國立政治大學	傳播學院大一大二不分系(自然組)	6262	1.217809
國立交通大學	土木工程學系	13102	1.21494
國立政治大學	政星招生甲組	6432	1.214306
國立成功大學	化學系	4072	1.213791
國立政治大學	金融學系	6182	1.211023
