school_name,department_name,department_id,score
國立政治大學,日本語文學系,6272,2.600401
國立臺北大學,法律學系法學組,99012,2.58529
國立政治大學,會計學系,6172,2.577482
國立政治大學,資訊科學系,6362,2.551288
國防醫學院,醫學系(公費生),146012,2.54911
國立陽明大學,生物醫學影像暨放射科學系,25052,2.53384
實踐大學,媒體傳達設計學系創新媒體設計組(臺北校區),50082,2.517478
國立政治大學,財政學系,6072,2.51071
國立新竹教育大學,英語教學系(公費生甲組),37132,2.499129
國立清華大學,計量財務金融學系,11062,2.493503
國立成功大學,土木工程學系,4152,2.489247
國立政治大學,阿拉伯語文學系,6252,2.467878
國立交通大學,電子物理學系光電與奈米科學組,13172,2.457237
國立臺灣藝術大學,廣播電視學系,56022,2.44295
國立清華大學,生命科學院學士班,11292,2.430391
國立交通大學,運輸與物流管理學系,13252,2.419912
國立政治大學,韓國語文學系,6282,2.412313
實踐大學,服裝設計學系(臺北校區),50052,2.410242
國立成功大學,職能治療學系,4322,2.409172
國立臺灣藝術大學,視覺傳達設計學系,56232,2.408084
高雄醫學大學,不分系招生（薪火A組）,7222,2.401224
國立臺北教育大學,自然科學教育學系(公費生甲組),32192,2.399116
國立臺灣大學,動物科學技術學系,1382,2.388229
國立成功大學,能源國際學士學位學程,4232,2.362326
國立臺灣師範大學,特殊教育學系,2112,2.347534
國立陽明大學,學士班大一大二不分系,25122,2.347137
國立政治大學,外交學系,6142,2.340681
國立新竹教育大學,體育學系(公費生),37222,2.329448
國立中央大學,通訊工程學系,16192,2.319221
國立政治大學,心理學系,6352,2.317513
國立成功大學,機械工程學系,4112,2.315579
國立成功大學,化學工程學系,4122,2.309191
國立臺灣大學,植物病理與微生物學系,1452,2.304636
國立成功大學,地球科學系,4092,2.3046
國立臺灣師範大學,設計學系平面與媒體設計組,2352,2.300287
國立政治大學,歷史學系,6022,2.290908
國立臺北大學,法律學系司法組,99022,2.286521
國立成功大學,心理學系,4382,2.284739
國立清華大學,工程與系統科學系甲組,11142,2.281017
國立清華大學,化學工程學系,11172,2.278713
國立新竹教育大學,中國語文學系(公費生),37122,2.273122
國立陽明大學,生物醫學工程學系,25102,2.269489
國立政治大學,金融學系,6162,2.268124
國立政治大學,法律學系,6332,2.258294
實踐大學,媒體傳達設計學系數位3D動畫設計組(臺北校區),50072,2.25752
中原大學,建築學系,8292,2.253036
國立清華大學,旭日招生甲組(人文科管),11322,2.245872
國立政治大學,英國語文學系,6242,2.245866
國立成功大學,航空太空工程學系,4192,2.238437
國立清華大學,經濟學系,11042,2.234096
國立成功大學,資源工程學系,4142,2.229422
國立臺灣師範大學,公民教育與活動領導學系(公費生),2102,2.227583
國立成功大學,材料科學及工程學系,4132,2.225716
國立成功大學,資訊工程學系,4402,2.219323
國立政治大學,斯拉夫語文學系,6262,2.215643
國立交通大學,理學院科學學士學位學程(丙組),13152,2.210342
國立臺灣師範大學,東亞學系政治與經濟組,2292,2.202112
國立中央大學,電機工程學系,16172,2.200992
國立成功大學,交通管理科學系,4252,2.20096
國立中央大學,數學系,16042,2.188993
國立清華大學,工程與系統科學系乙組,11152,2.181323
國立交通大學,應用數學系,13202,2.180928
國立成功大學,歷史學系,4032,2.160163
國立成功大學,環境工程學系,4202,2.151899
國立中山大學,財務管理學系,27152,2.142013
國立成功大學,護理學系,4312,2.140551
國立清華大學,人文社會學院學士班,11032,2.102284
國立政治大學,地政學系土地資源規劃組,6092,2.101829
國立交通大學,人文社會學系,13292,2.096084
國立臺北大學,法律學系財經法組,99032,2.083036
國立交通大學,旋坤揚帆招生戊組(人文社會),13342,2.081806
輔仁大學,廣告傳播學系,20072,2.070834
國立清華大學,清華學院學士班乙組(不分系招生-美術),11352,2.064547
國立政治大學,資訊管理學系,6202,2.064104
國立臺灣師範大學,機電工程學系,2252,2.060381
國立政治大學,地政學系土地測量與資訊組,6112,2.059591
國立交通大學,機械工程學系,13122,2.053828
國立政治大學,歐洲語文學系德文組,6312,2.048529
國立清華大學,生醫工程與環境科學系,11132,2.036718
國立中興大學,環境工程學系,3182,2.0355
國立政治大學,歐洲語文學系西班牙文組,6322,2.021825
國立臺北教育大學,藝術與造形設計學系藝術組（公費生）,32252,2.016541
國立中央大學,資訊管理學系,16142,2.012729
國立政治大學,土耳其語文學系,6292,2.007623
