year,school_id,department_id,school_name,department_name,category_id,category_name,school_name_abbr,department_name_abbr
105,101,101232,國立高雄大學,創意設計與建築學系創意設計組,2,藝術及人文,高雄,創建創意
105,101,101092,國立高雄大學,應用經濟學系,3,社會科學、新聞學及圖書資訊,高雄,應用經濟
105,101,101112,國立高雄大學,亞太工商管理學系工業管理組,4,商業、管理及法律,高雄,亞太工商管工管
105,101,101102,國立高雄大學,亞太工商管理學系企業管理組,4,商業、管理及法律,高雄,亞太工商管企管
105,101,101132,國立高雄大學,金融管理學系,4,商業、管理及法律,高雄,金管
105,101,101062,國立高雄大學,法律學系,4,商業、管理及法律,高雄,法律
105,101,101082,國立高雄大學,財經法律學系,4,商業、管理及法律,高雄,財經法律
105,101,101072,國立高雄大學,政治法律學系,4,商業、管理及法律,高雄,政治法律
105,101,101172,國立高雄大學,生命科學系,5,自然科學、數學及統計,高雄,生命科學
105,101,101152,國立高雄大學,應用化學系,5,自然科學、數學及統計,高雄,應用化學
105,101,101162,國立高雄大學,應用物理學系,5,自然科學、數學及統計,高雄,應用物理
105,101,101142,國立高雄大學,應用數學系,5,自然科學、數學及統計,高雄,應用數學
105,101,101122,國立高雄大學,資訊管理學系,6,資訊通訊科技,高雄,資管
105,101,101182,國立高雄大學,電機工程學系,7,工程、製造及營建,高雄,電機
105,101,101212,國立高雄大學,資訊工程學系,7,工程、製造及營建,高雄,資工
105,101,101192,國立高雄大學,土木與環境工程學系,7,工程、製造及營建,高雄,土木環工
105,101,101202,國立高雄大學,化學工程及材料工程學系,7,工程、製造及營建,高雄,化學工材
105,101,101022,國立高雄大學,運動健康與休閒學系,10,服務,高雄,運動健康休閒
105,34,34292,國立東華大學,教育與潛能開發學系,1,教育,東華,教育潛能開發
105,34,34412,國立東華大學,體育與運動科學系,1,教育,東華,體育運動
105,34,34322,國立東華大學,幼兒教育學系,1,教育,東華,幼兒教育
105,34,34312,國立東華大學,特殊教育學系,1,教育,東華,特殊教育
105,34,34302,國立東華大學,教育行政與管理學系,1,教育,東華,教育行政管理
105,34,34382,國立東華大學,音樂學系,2,藝術及人文,東華,音樂
105,34,34392,國立東華大學,藝術與設計學系,2,藝術及人文,東華,藝術設計
105,34,34402,國立東華大學,藝術創意產業學系,2,藝術及人文,東華,藝術創意產業
105,34,34202,國立東華大學,中國語文學系,2,藝術及人文,東華,中語文
105,34,34192,國立東華大學,華文文學系,2,藝術及人文,東華,華文文學
105,34,34212,國立東華大學,英美語文學系,2,藝術及人文,東華,英美語文
105,34,34342,國立東華大學,民族語言與傳播學系,2,藝術及人文,東華,民族傳播學
105,34,34232,國立東華大學,歷史學系,2,藝術及人文,東華,歷史
105,34,34242,國立東華大學,經濟學系,3,社會科學、新聞學及圖書資訊,東華,經濟
105,34,34262,國立東華大學,社會學系,3,社會科學、新聞學及圖書資訊,東華,社會
105,34,34352,國立東華大學,民族事務與發展學系,3,社會科學、新聞學及圖書資訊,東華,民族發展
105,34,34332,國立東華大學,族群關係與文化學系,2,藝術及人文,東華,族群文化
105,34,34252,國立東華大學,諮商與臨床心理學系,3,社會科學、新聞學及圖書資訊,東華,諮商臨床心理
105,34,34222,國立東華大學,臺灣文化學系,3,社會科學、新聞學及圖書資訊,東華,臺灣文化
105,34,34272,國立東華大學,公共行政學系,4,商業、管理及法律,東華,公共行政
105,34,34132,國立東華大學,會計學系,4,商業、管理及法律,東華,會計
105,34,34122,國立東華大學,企業管理學系,4,商業、管理及法律,東華,企業管理
105,34,34152,國立東華大學,國際企業學系,4,商業、管理及法律,東華,國企
105,34,34162,國立東華大學,財務金融學系,4,商業、管理及法律,東華,財金
105,34,34182,國立東華大學,管理學院管理科學與財金國際學士學位學程,4,商業、管理及法律,東華,管理財金學程
105,34,34282,國立東華大學,法律學士學位學程,4,商業、管理及法律,東華,法律學程
105,34,34062,國立東華大學,生命科學系,5,自然科學、數學及統計,東華,生命科學
105,34,34052,國立東華大學,化學系,5,自然科學、數學及統計,東華,化學
105,34,34042,國立東華大學,物理學系奈米與光電科學組,5,自然科學、數學及統計,東華,物理奈米光電
105,34,34032,國立東華大學,物理學系物理組,5,自然科學、數學及統計,東華,物理物理
105,34,34022,國立東華大學,應用數學系統計科學組,5,自然科學、數學及統計,東華,應用數學統計
105,34,34012,國立東華大學,應用數學系數學科學組,5,自然科學、數學及統計,東華,應用數學科學
105,34,34142,國立東華大學,資訊管理學系,6,資訊通訊科技,東華,資管
105,34,34092,國立東華大學,電機工程學系,7,工程、製造及營建,東華,電機
105,34,34112,國立東華大學,光電工程學系,7,工程、製造及營建,東華,光電
105,34,34102,國立東華大學,材料科學與工程學系,7,工程、製造及營建,東華,材料
105,34,34362,國立東華大學,民族社會工作學士學位學程,9,醫藥衛生及社會福利,東華,民族社工學程
105,34,34172,國立東華大學,觀光暨休閒遊憩學系,10,服務,東華,觀光休閒遊憩
105,34,34372,國立東華大學,自然資源與環境學系,5,自然科學、數學及統計,東華,自然資源環境
105,58,58132,國立暨南國際大學,國際文教與比較教育學系,1,教育,暨南,國際文教
105,58,58152,國立暨南國際大學,諮商心理與人力資源發展學系諮商心理組,3,社會科學、新聞學及圖書資訊,暨南,諮商人資諮商心理
105,58,58162,國立暨南國際大學,諮商心理與人力資源發展學系終身學習與人力資源發展組,3,社會科學、新聞學及圖書資訊,暨南,諮商人資終身人資
105,58,58142,國立暨南國際大學,教育政策與行政學系,1,教育,暨南,教育政策行政
105,58,58012,國立暨南國際大學,中國語文學系,2,藝術及人文,暨南,中語文
105,58,58022,國立暨南國際大學,外國語文學系,2,藝術及人文,暨南,外文
105,58,58042,國立暨南國際大學,歷史學系,2,藝術及人文,暨南,歷史
105,58,58082,國立暨南國際大學,經濟學系,3,社會科學、新聞學及圖書資訊,暨南,經濟
105,58,58062,國立暨南國際大學,東南亞學系人類學組,2,藝術及人文,暨南,東南亞人類學
105,58,58052,國立暨南國際大學,東南亞學系東南亞組,2,藝術及人文,暨南,東南亞東南亞
105,58,58072,國立暨南國際大學,國際企業學系,4,商業、管理及法律,暨南,國企
105,58,58102,國立暨南國際大學,財務金融學系,4,商業、管理及法律,暨南,財金
105,58,58202,國立暨南國際大學,應用化學系,5,自然科學、數學及統計,暨南,應用化學
105,58,58092,國立暨南國際大學,資訊管理學系,6,資訊通訊科技,暨南,資管
105,58,58192,國立暨南國際大學,電機工程學系,7,工程、製造及營建,暨南,電機
105,58,58172,國立暨南國際大學,資訊工程學系,6,資訊通訊科技,暨南,資工
105,58,58182,國立暨南國際大學,土木工程學系,7,工程、製造及營建,暨南,土木
105,58,58212,國立暨南國際大學,應用材料及光電工程學系,7,工程、製造及營建,暨南,應材光電
105,58,58032,國立暨南國際大學,社會政策與社會工作學系,9,醫藥衛生及社會福利,暨南,社會政策工作
105,58,58122,國立暨南國際大學,觀光休閒與餐旅管理學系餐旅管理組,10,服務,暨南,觀光餐旅餐管
105,58,58112,國立暨南國際大學,觀光休閒與餐旅管理學系觀光休閒組,10,服務,暨南,觀光餐旅休閒
105,28,28012,國立臺北藝術大學,新媒體藝術學系,2,藝術及人文,北藝,新媒藝術
105,56,56192,國立臺灣藝術大學,美術學系,2,藝術及人文,臺藝,美術
105,56,56202,國立臺灣藝術大學,書畫藝術學系,2,藝術及人文,臺藝,書畫藝術
105,56,56212,國立臺灣藝術大學,雕塑學系,2,藝術及人文,臺藝,雕塑
105,56,56242,國立臺灣藝術大學,工藝設計學系,2,藝術及人文,臺藝,工藝設計
105,56,56052,國立臺灣藝術大學,音樂學系作曲組,2,藝術及人文,臺藝,音樂作曲
105,56,56062,國立臺灣藝術大學,音樂學系鍵盤組,2,藝術及人文,臺藝,音樂鍵盤
105,56,56072,國立臺灣藝術大學,音樂學系聲樂組,2,藝術及人文,臺藝,音樂聲樂
105,56,56082,國立臺灣藝術大學,音樂學系弦樂組,2,藝術及人文,臺藝,音樂弦樂
105,56,56092,國立臺灣藝術大學,音樂學系撥弦組,2,藝術及人文,臺藝,音樂撥弦
105,56,56102,國立臺灣藝術大學,音樂學系管樂組,2,藝術及人文,臺藝,音樂管樂
105,56,56112,國立臺灣藝術大學,音樂學系擊樂組,2,藝術及人文,臺藝,音樂擊樂
105,56,56122,國立臺灣藝術大學,中國音樂學系作曲組,2,藝術及人文,臺藝,中音作曲
105,56,56132,國立臺灣藝術大學,中國音樂學系聲樂組,2,藝術及人文,臺藝,中音聲樂
105,56,56142,國立臺灣藝術大學,中國音樂學系管樂組,2,藝術及人文,臺藝,中音管樂
105,56,56152,國立臺灣藝術大學,中國音樂學系彈弦組,2,藝術及人文,臺藝,中音彈弦
105,56,56162,國立臺灣藝術大學,中國音樂學系撥弦組,2,藝術及人文,臺藝,中音撥弦
105,56,56172,國立臺灣藝術大學,中國音樂學系擦弦組,2,藝術及人文,臺藝,中音擦弦
105,56,56182,國立臺灣藝術大學,中國音樂學系擊樂組,2,藝術及人文,臺藝,中音擊樂
105,56,56042,國立臺灣藝術大學,戲劇學系,2,藝術及人文,臺藝,戲劇
105,56,56262,國立臺灣藝術大學,舞蹈學系,2,藝術及人文,臺藝,舞蹈
105,56,56032,國立臺灣藝術大學,電影學系,2,藝術及人文,臺藝,電影
105,56,56222,國立臺灣藝術大學,古蹟藝術修護學系,2,藝術及人文,臺藝,古蹟修護
105,56,56252,國立臺灣藝術大學,多媒體動畫藝術學系,2,藝術及人文,臺藝,多媒體動藝
105,56,56232,國立臺灣藝術大學,視覺傳達設計學系,2,藝術及人文,臺藝,視覺傳達
105,56,56022,國立臺灣藝術大學,廣播電視學系,3,社會科學、新聞學及圖書資訊,臺藝,廣播電視
105,56,56012,國立臺灣藝術大學,圖文傳播藝術學系,3,社會科學、新聞學及圖書資訊,臺藝,圖文藝術
105,38,38012,國立臺東大學,教育學系,1,教育,臺東,教育
105,38,38202,國立臺東大學,體育學系,1,教育,臺東,體育
105,38,38032,國立臺東大學,幼兒教育學系,1,教育,臺東,幼兒教育
105,38,38042,國立臺東大學,特殊教育學系,1,教育,臺東,特殊教育
105,38,38052,國立臺東大學,數位媒體與文教產業學系,1,教育,臺東,數位文教
105,38,38192,國立臺東大學,美術產業學系,2,藝術及人文,臺東,美術產業
105,38,38172,國立臺東大學,音樂學系〈一般生〉,2,藝術及人文,臺東,音樂〈一般〉
105,38,38182,國立臺東大學,音樂學系〈原住民生〉,2,藝術及人文,臺東,音樂〈原住民〉
105,38,38072,國立臺東大學,華語文學系,2,藝術及人文,臺東,華語文學
105,38,38062,國立臺東大學,英美語文學系,2,藝術及人文,臺東,英美語文
105,38,38092,國立臺東大學,公共與文化事務學系,3,社會科學、新聞學及圖書資訊,臺東,公共文化
105,38,38122,國立臺東大學,生命科學系,5,自然科學、數學及統計,臺東,生命科學
105,38,38132,國立臺東大學,應用科學系化學及奈米科學組,5,自然科學、數學及統計,臺東,應科奈米
105,38,38142,國立臺東大學,應用科學系應用物理組,5,自然科學、數學及統計,臺東,應科應物
105,38,38162,國立臺東大學,綠色與資訊科技學士學位學程,6,資訊通訊科技,臺東,綠色資訊
105,38,38102,國立臺東大學,應用數學系,5,自然科學、數學及統計,臺東,應用數學
105,38,38112,國立臺東大學,資訊管理學系,6,資訊通訊科技,臺東,資管
105,38,38152,國立臺東大學,資訊工程學系,7,工程、製造及營建,臺東,資工
105,38,38022,國立臺東大學,文化資源與休閒產業學系,10,服務,臺東,文化休閒
105,38,38082,國立臺東大學,身心整合與運動休閒產業學系,10,服務,臺東,身心整合運動休閒
105,150,150012,國立宜蘭大學,外國語文學系,2,藝術及人文,宜蘭,外文
105,150,150022,國立宜蘭大學,應用經濟與管理學系,4,商業、管理及法律,宜蘭,應用經管
105,150,150132,國立宜蘭大學,電機工程學系,7,工程、製造及營建,宜蘭,電機
105,150,150142,國立宜蘭大學,電子工程學系,7,工程、製造及營建,宜蘭,電子工程
105,150,150152,國立宜蘭大學,資訊工程學系,7,工程、製造及營建,宜蘭,資工
105,150,150052,國立宜蘭大學,機械與機電工程學系,7,工程、製造及營建,宜蘭,機械機電
105,150,150082,國立宜蘭大學,生物機電工程學系,7,工程、製造及營建,宜蘭,生物機電
105,150,150042,國立宜蘭大學,土木工程學系,7,工程、製造及營建,宜蘭,土木
105,150,150062,國立宜蘭大學,化學工程與材料工程學系,7,工程、製造及營建,宜蘭,化工材工
105,150,150072,國立宜蘭大學,環境工程學系,7,工程、製造及營建,宜蘭,環境工程
105,150,150102,國立宜蘭大學,生物技術與動物科學系,8,農業、林業、漁業及獸醫,宜蘭,生物技術動科
105,150,150122,國立宜蘭大學,園藝學系,8,農業、林業、漁業及獸醫,宜蘭,園藝
105,150,150092,國立宜蘭大學,食品科學系,7,工程、製造及營建,宜蘭,食品科學
105,150,150112,國立宜蘭大學,森林暨自然資源學系,8,農業、林業、漁業及獸醫,宜蘭,森林資源
105,150,150032,國立宜蘭大學,休閒產業與健康促進學系,10,服務,宜蘭,休閒健康促進
105,151,151162,國立聯合大學,臺灣語文與傳播學系,2,藝術及人文,聯合,臺灣語文傳播
105,151,151172,國立聯合大學,華語文學系,2,藝術及人文,聯合,華語文學
105,151,151192,國立聯合大學,文化創意與數位行銷學系,2,藝術及人文,聯合,文創數位
105,151,151082,國立聯合大學,工業設計學系,2,藝術及人文,聯合,工設
105,151,151132,國立聯合大學,經營管理學系,4,商業、管理及法律,聯合,經營管理
105,151,151152,國立聯合大學,財務金融學系,4,商業、管理及法律,聯合,財金
105,151,151142,國立聯合大學,資訊管理學系,6,資訊通訊科技,聯合,資管
105,151,151092,國立聯合大學,電機工程學系,7,工程、製造及營建,聯合,電機
105,151,151102,國立聯合大學,電子工程學系,7,工程、製造及營建,聯合,電子工程
105,151,151112,國立聯合大學,光電工程學系,7,工程、製造及營建,聯合,光電工程
105,151,151122,國立聯合大學,資訊工程學系,6,資訊通訊科技,聯合,資工
105,151,151012,國立聯合大學,機械工程學系,7,工程、製造及營建,聯合,機械
105,151,151032,國立聯合大學,土木與防災工程學系,7,工程、製造及營建,聯合,土木防災
105,151,151022,國立聯合大學,化學工程學系,7,工程、製造及營建,聯合,化工
105,151,151042,國立聯合大學,材料科學工程學系,7,工程、製造及營建,聯合,材料
105,151,151052,國立聯合大學,環境與安全衛生工程學系,7,工程、製造及營建,聯合,環境安全衛生工
105,151,151062,國立聯合大學,能源工程學系,7,工程、製造及營建,聯合,能源工程
105,151,151072,國立聯合大學,建築學系,7,工程、製造及營建,聯合,建築
105,151,151182,國立聯合大學,文化觀光產業學系,10,服務,聯合,文化觀光產業
105,63,63022,國立臺南藝術大學,應用音樂學系藝術管理組,2,藝術及人文,南藝,應用音樂藝術管理
105,63,63032,國立臺南藝術大學,應用音樂學系音樂工程與創作組,2,藝術及人文,南藝,應用音樂工程創作
105,63,63012,國立臺南藝術大學,藝術史學系,2,藝術及人文,南藝,藝術史
105,63,63042,國立臺南藝術大學,材質創作與設計系,2,藝術及人文,南藝,材質設計
105,33,33012,國立臺南大學,教育學系,1,教育,臺南,教育
105,33,33212,國立臺南大學,體育學系,1,教育,臺南,體育
105,33,33032,國立臺南大學,幼兒教育學系,1,教育,臺南,幼兒教育
105,33,33022,國立臺南大學,特殊教育學系,1,教育,臺南,特殊教育
105,33,33102,國立臺南大學,數位學習科技學系,6,資訊通訊科技,臺南,數位學習
105,33,33192,國立臺南大學,音樂學系,2,藝術及人文,臺南,音樂
105,33,33172,國立臺南大學,戲劇創作與應用學系,2,藝術及人文,臺南,戲劇創作
105,33,33202,國立臺南大學,視覺藝術與設計學系,2,藝術及人文,臺南,視覺藝術設計
105,33,33052,國立臺南大學,國語文學系,2,藝術及人文,臺南,國語文學
105,33,33062,國立臺南大學,英語學系,2,藝術及人文,臺南,英語
105,33,33042,國立臺南大學,諮商與輔導學系,3,社會科學、新聞學及圖書資訊,臺南,諮商輔導
105,33,33082,國立臺南大學,文化與自然資源學系,3,社會科學、新聞學及圖書資訊,臺南,文化自然資源
105,33,33072,國立臺南大學,行政管理學系,4,商業、管理及法律,臺南,行政管理
105,33,33092,國立臺南大學,經營與管理學系,4,商業、管理及法律,臺南,經營與管理
105,33,33162,國立臺南大學,生態科學與技術學系,5,自然科學、數學及統計,臺南,生態科學技術
105,33,33152,國立臺南大學,生物科技學系,5,自然科學、數學及統計,臺南,生物科技學
105,33,33182,國立臺南大學,應用數學系,5,自然科學、數學及統計,臺南,應用數學
105,33,33122,國立臺南大學,電機工程學系,7,工程、製造及營建,臺南,電機
105,33,33112,國立臺南大學,資訊工程學系,6,資訊通訊科技,臺南,資工
105,33,33132,國立臺南大學,材料科學系,7,工程、製造及營建,臺南,材料科學
105,33,33142,國立臺南大學,綠色能源科技學系,7,工程、製造及營建,臺南,綠能
105,32,32012,國立臺北教育大學,教育學系,1,教育,北教,教育
105,32,32122,國立臺北教育大學,自然科學教育學系,1,教育,北教,自然科學教育
105,32,32192,國立臺北教育大學,自然科學教育學系(公費生甲組),1,教育,北教,自然科學教育(公費甲)
105,32,32202,國立臺北教育大學,自然科學教育學系(公費生乙組),1,教育,北教,自然科學教育(公費乙)
105,32,32162,國立臺北教育大學,數學暨資訊教育學系資訊組,1,教育,北教,數學資訊資訊
105,32,32152,國立臺北教育大學,數學暨資訊教育學系數學組,1,教育,北教,數學資訊數學
105,32,32172,國立臺北教育大學,數學暨資訊教育學系數學組(公費生),1,教育,北教,數學資訊數學(公費)
105,32,32072,國立臺北教育大學,兒童英語教育學系,1,教育,北教,兒童英語教育
105,32,32182,國立臺北教育大學,兒童英語教育學系(公費生),1,教育,北教,兒童英語教育(公費)
105,32,32262,國立臺北教育大學,體育學系,1,教育,北教,體育
105,32,32032,國立臺北教育大學,幼兒與家庭教育學系,1,教育,北教,幼兒家教
105,32,32042,國立臺北教育大學,特殊教育學系,1,教育,北教,特殊教育
105,32,32022,國立臺北教育大學,教育經營與管理學系,1,教育,北教,教育經管
105,32,32212,國立臺北教育大學,音樂學系,2,藝術及人文,北教,音樂
105,32,32222,國立臺北教育大學,音樂學系(公費生甲組),2,藝術及人文,北教,音樂(公費甲)
105,32,32232,國立臺北教育大學,音樂學系(公費生乙組),2,藝術及人文,北教,音樂(公費乙)
105,32,32112,國立臺北教育大學,藝術與造形設計學系設計組,2,藝術及人文,北教,藝術造形設計設計
105,32,32242,國立臺北教育大學,藝術與造形設計學系藝術組,2,藝術及人文,北教,藝術造形設計藝術
105,32,32252,國立臺北教育大學,藝術與造形設計學系藝術組（公費生）,2,藝術及人文,北教,藝術造形設計藝術(公費)
105,32,32102,國立臺北教育大學,文化創意產業經營學系,2,藝術及人文,北教,文創產經
105,32,32092,國立臺北教育大學,語文與創作學系文學創作組,2,藝術及人文,北教,語文創作文學創作
105,32,32082,國立臺北教育大學,語文與創作學系語文師資組,2,藝術及人文,北教,語文創作語文師資
105,32,32142,國立臺北教育大學,數位科技設計學系,2,藝術及人文,北教,數位科技
105,32,32052,國立臺北教育大學,心理與諮商學系,3,社會科學、新聞學及圖書資訊,北教,心理諮商
105,32,32062,國立臺北教育大學,社會與區域發展學系,3,社會科學、新聞學及圖書資訊,北教,社會區域發展
105,32,32132,國立臺北教育大學,資訊科學系,6,資訊通訊科技,北教,資科
105,31,31012,國立臺中教育大學,教育學系,1,教育,中教,教育
105,31,31022,國立臺中教育大學,語文教育學系,1,教育,中教,語文教育
105,31,31052,國立臺中教育大學,科學教育與應用學系,1,教育,中教,科學教育
105,31,31042,國立臺中教育大學,數學教育學系,1,教育,中教,數學教育
105,31,31172,國立臺中教育大學,體育學系非運動專長組,1,教育,中教,體育非運專
105,31,31182,國立臺中教育大學,體育學系運動專長組,1,教育,中教,體育運專
105,31,31062,國立臺中教育大學,幼兒教育學系,1,教育,中教,幼兒教育
105,31,31072,國立臺中教育大學,特殊教育學系,1,教育,中教,特殊教育
105,31,31162,國立臺中教育大學,美術學系,2,藝術及人文,中教,美術
105,31,31152,國立臺中教育大學,音樂學系,2,藝術及人文,中教,音樂
105,31,31082,國立臺中教育大學,臺灣語文學系,2,藝術及人文,中教,臺灣語文
105,31,31102,國立臺中教育大學,英語學系,2,藝術及人文,中教,英語
105,31,31142,國立臺中教育大學,文化創意產業設計與營運學系,2,藝術及人文,中教,文創設計營運
105,31,31112,國立臺中教育大學,諮商與應用心理學系,3,社會科學、新聞學及圖書資訊,中教,諮商應用心理
105,31,31032,國立臺中教育大學,區域與社會發展學系,3,社會科學、新聞學及圖書資訊,中教,區域發展
105,31,31132,國立臺中教育大學,國際企業學系,4,商業、管理及法律,中教,國企
105,31,31122,國立臺中教育大學,數位內容科技學系,6,資訊通訊科技,中教,數位內容科技
105,31,31092,國立臺中教育大學,資訊工程學系,6,資訊通訊科技,中教,資工
105,39,39012,國立體育大學,運動保健學系,10,服務,國體,運動保健
105,39,39022,國立體育大學,休閒產業經營學系,10,服務,國體,休閒產經
105,39,39032,國立體育大學,體育推廣學系(一般組),10,服務,國體,體育推廣(一般)
105,39,39052,國立體育大學,體育推廣學系(拔河組),10,服務,國體,體育推廣(拔河)
105,39,39042,國立體育大學,適應體育學系,10,服務,國體,適應體育
105,153,153112,國立金門大學,華語文學系,2,藝術及人文,金門,華語文學
105,153,153012,國立金門大學,應用英語學系,2,藝術及人文,金門,應用英語
105,153,153102,國立金門大學,國際暨大陸事務學系,3,社會科學、新聞學及圖書資訊,金門,國際大陸事務
105,153,153032,國立金門大學,企業管理學系,4,商業、管理及法律,金門,企業管理
105,153,153122,國立金門大學,海洋與邊境管理學系,4,商業、管理及法律,金門,海洋邊境
105,153,153042,國立金門大學,電子工程學系,7,工程、製造及營建,金門,電子工程
105,153,153082,國立金門大學,資訊工程學系,6,資訊通訊科技,金門,資工
105,153,153062,國立金門大學,土木與工程管理學系,7,工程、製造及營建,金門,土木工管
105,153,153132,國立金門大學,工業工程與管理學系,7,工程、製造及營建,金門,工工
105,153,153092,國立金門大學,建築學系,7,工程、製造及營建,金門,建築
105,153,153172,國立金門大學,都市計畫與景觀學系,7,工程、製造及營建,金門,都市計畫景觀
105,153,153052,國立金門大學,食品科學系,7,工程、製造及營建,金門,食品科學
105,153,153142,國立金門大學,護理學系,9,醫藥衛生及社會福利,金門,護理學
105,153,153182,國立金門大學,護理學系(公費生),9,醫藥衛生及社會福利,金門,護理學(公費)
105,153,153152,國立金門大學,長期照護學系,9,醫藥衛生及社會福利,金門,長照
105,153,153162,國立金門大學,社會工作學系,9,醫藥衛生及社會福利,金門,社會工作
105,153,153072,國立金門大學,觀光管理學系,10,服務,金門,觀光管理
105,153,153022,國立金門大學,運動與休閒學系,10,服務,金門,運動休閒
105,60,60052,國立臺灣體育運動大學,體育學系(一般組),1,教育,臺體,體育(一般)
105,60,60062,國立臺灣體育運動大學,體育學系(運動專長組),1,教育,臺體,體育(運動專長)
105,60,60022,國立臺灣體育運動大學,運動健康科學學系,10,服務,臺體,運動健康學
105,60,60042,國立臺灣體育運動大學,休閒運動學系,10,服務,臺體,休閒運動
105,60,60012,國立臺灣體育運動大學,運動事業管理學系,10,服務,臺體,運動管理
105,60,60032,國立臺灣體育運動大學,運動資訊與傳播學系(傳播組),10,服務,臺體,運動資訊傳播(傳播)
105,36,36012,國立屏東大學,教育學系,1,教育,屏東,教育
105,36,36042,國立屏東大學,教育心理與輔導學系,1,教育,屏東,教育輔導
105,36,36312,國立屏東大學,體育學系,1,教育,屏東,體育
105,36,36022,國立屏東大學,幼兒教育學系,1,教育,屏東,幼兒教育
105,36,36032,國立屏東大學,特殊教育學系,1,教育,屏東,特殊教育
105,36,36232,國立屏東大學,科普傳播學系,1,教育,屏東,科普傳播
105,36,36292,國立屏東大學,音樂學系,2,藝術及人文,屏東,音樂
105,36,36302,國立屏東大學,視覺藝術學系,2,藝術及人文,屏東,視覺藝術
105,36,36052,國立屏東大學,中國語文學系,2,藝術及人文,屏東,中語文
105,36,36062,國立屏東大學,英語學系,2,藝術及人文,屏東,英語
105,36,36092,國立屏東大學,應用英語學系,2,藝術及人文,屏東,應用英語
105,36,36102,國立屏東大學,應用日語學系,2,藝術及人文,屏東,應用日語
105,36,36072,國立屏東大學,文化創意產業學系,2,藝術及人文,屏東,文創產業
105,36,36082,國立屏東大學,社會發展學系,3,社會科學、新聞學及圖書資訊,屏東,社會發展
105,36,36182,國立屏東大學,會計學系,4,商業、管理及法律,屏東,會計
105,36,36152,國立屏東大學,企業管理學系,4,商業、管理及法律,屏東,企業管理
105,36,36112,國立屏東大學,商業自動化與管理學系,4,商業、管理及法律,屏東,商業自動化
105,36,36162,國立屏東大學,國際貿易學系,4,商業、管理及法律,屏東,國貿
105,36,36172,國立屏東大學,財務金融學系,4,商業、管理及法律,屏東,財金
105,36,36122,國立屏東大學,行銷與流通管理學系,4,商業、管理及法律,屏東,行銷流通管理
105,36,36142,國立屏東大學,不動產經營學系,4,商業、管理及法律,屏東,不動產經
105,36,36192,國立屏東大學,應用化學系,5,自然科學、數學及統計,屏東,應用化學
105,36,36212,國立屏東大學,應用物理系物理組,5,自然科學、數學及統計,屏東,應物物理
105,36,36222,國立屏東大學,應用物理系光電暨材料組,5,自然科學、數學及統計,屏東,應物光電材料
105,36,36202,國立屏東大學,應用數學系,5,自然科學、數學及統計,屏東,應用數學
105,36,36282,國立屏東大學,資訊管理學系,6,資訊通訊科技,屏東,資管
105,36,36242,國立屏東大學,電腦與智慧型機器人學士學位學程,6,資訊通訊科技,屏東,電腦智慧
105,36,36262,國立屏東大學,資訊工程學系,7,工程、製造及營建,屏東,資工
105,36,36272,國立屏東大學,資訊科學系,6,資訊通訊科技,屏東,資科
105,36,36252,國立屏東大學,電腦與通訊學系,7,工程、製造及營建,屏東,電腦通訊
105,36,36132,國立屏東大學,休閒事業經營學系,10,服務,屏東,休閒事業
105,9,9482,東海大學,美術學系,2,藝術及人文,東海,美術
105,9,9472,東海大學,音樂學系,2,藝術及人文,東海,音樂
105,9,9012,東海大學,中國文學系,2,藝術及人文,東海,中文
105,9,9022,東海大學,外國語文學系,2,藝術及人文,東海,外文
105,9,9042,東海大學,日本語言文化學系,2,藝術及人文,東海,日本文化
105,9,9032,東海大學,歷史學系,2,藝術及人文,東海,歷史
105,9,9052,東海大學,哲學系,2,藝術及人文,東海,哲學
105,9,9432,東海大學,工業設計學系,2,藝術及人文,東海,工設
105,9,9322,東海大學,經濟學系一般經濟組,3,社會科學、新聞學及圖書資訊,東海,經濟一般經濟
105,9,9332,東海大學,經濟學系產業經濟組,3,社會科學、新聞學及圖書資訊,東海,經濟產業經濟
105,9,9342,東海大學,政治學系政治理論組,3,社會科學、新聞學及圖書資訊,東海,政治理論
105,9,9352,東海大學,政治學系國際關係組,3,社會科學、新聞學及圖書資訊,東海,政治國際關係
105,9,9372,東海大學,社會學系,3,社會科學、新聞學及圖書資訊,東海,社會
105,9,9362,東海大學,行政管理暨政策學系,4,商業、管理及法律,東海,行政管理政策
105,9,9252,東海大學,會計學系,4,商業、管理及法律,東海,會計
105,9,9212,東海大學,企業管理學系(行銷與數位經營組),4,商業、管理及法律,東海,企管(行銷數位)
105,9,9222,東海大學,企業管理學系(永續與服務創新組),4,商業、管理及法律,東海,企管(永續服務)
105,9,9232,東海大學,企業管理學系(創業與組織領導組),4,商業、管理及法律,東海,企管(創業組織)
105,9,9272,東海大學,國際學院國際經營管理學位學程(英語專班),4,商業、管理及法律,東海,國際經營(英語)
105,9,9242,東海大學,國際經營與貿易學系,4,商業、管理及法律,東海,國際經貿
105,9,9262,東海大學,財務金融學系,4,商業、管理及法律,東海,財金
105,9,9452,東海大學,法律學系,4,商業、管理及法律,東海,法律
105,9,9102,東海大學,生命科學系生物醫學組,5,自然科學、數學及統計,東海,生科醫學
105,9,9112,東海大學,生命科學系生態暨生物多樣性組,5,自然科學、數學及統計,東海,生科多樣性
105,9,9092,東海大學,化學系化學生物組,5,自然科學、數學及統計,東海,化學化生
