school_name,department_name,department_id,score
臺北醫學大學,醫學檢驗暨生物技術學系,109052,1.255248
國立中央大學,化學工程與材料工程學系,16122,1.253803
國立中央大學,資訊電機學院學士班,16222,1.25129
南華大學,建築與景觀學系社會組,59202,1.248156
高雄醫學大學,職能治療學系,7122,1.247641
國立中興大學,興翼招生F組(生科獸醫),3442,1.240155
國立中正大學,資訊管理學系乙組,41252,1.237837
國立中興大學,機械工程學系,3172,1.236956
國立清華大學,生命科學系,11372,1.235878
南華大學,視覺藝術與設計學系,59182,1.233042
國立成功大學,歷史學系,4032,1.231774
國立臺北大學,金融與合作經營學系,99052,1.230007
長庚大學,資訊工程學系,30152,1.223625
輔仁大學,法國語文學系,20282,1.221732
高雄醫學大學,護理學系(公費生),7212,1.219902
國立臺灣海洋大學,光電與材料科技學系,21222,1.213766
輔仁大學,影像傳播學系,20052,1.211412
國立中山大學,財務管理學系,27152,1.209612
輔仁大學,臨床心理學系,20152,1.209419
義守大學,醫學影像暨放射科學系,45542,1.204872
逢甲大學,美國聖荷西州立大學商學大數據分析雙學士學位學程,15422,1.203638
中山醫學大學,語言治療與聽力學系聽力組,26062,1.199471
國立中正大學,成人及繼續教育學系,41292,1.198719
國立中山大學,海洋環境及工程學系,27162,1.194023
國立成功大學,護理學系(公費生),4462,1.188695
國立彰化師範大學,美術學系,23222,1.18854
長庚大學,物理治療學系,30062,1.187223
國立交通大學,土木工程學系,13132,1.185807
臺北醫學大學,口腔衛生學系,109132,1.182369
臺北醫學大學,生物醫學工程學系,109152,1.179885
輔仁大學,音樂學系應用音樂組,20522,1.179522
國立東華大學,資訊工程學系學士班國際組,34082,1.166947
國立成功大學,臺灣文學系,4042,1.166137
國立政治大學,經濟學系,6122,1.160537
國立高雄大學,建築學系,101232,1.149073
高雄醫學大學,呼吸治療學系,7032,1.139968
國立高雄大學,土木與環境工程學系環境工程組,101202,1.138418
國立臺灣海洋大學,輪機工程學系能源應用組,21052,1.136138
國立臺灣師範大學,電機工程學系,2262,1.130714
國立中興大學,電機工程學系,3202,1.12871
高雄醫學大學,運動醫學系,7022,1.127002
國立中山大學,政治經濟學系,27192,1.123513
國立中興大學,景觀與遊憩學士學位學程,3352,1.119343
輔仁大學,英國語文學系,20272,1.11541
中原大學,電機工程學系,8202,1.113673
輔仁大學,織品服裝學系服飾設計組,20342,1.111298
臺北醫學大學,醫務管理學系,109092,1.106537
國立臺灣海洋大學,運輸科學系B組,21042,1.10585
國立臺灣海洋大學,輪機工程學系動力工程組,21062,1.103422
馬偕醫學院,聽力暨語言治療學系聽力組,152042,1.10177
國立中央大學,化學學系,16062,1.098341
國立臺北大學,社會工作學系,99142,1.094018
國立中正大學,法律學系法制組,41272,1.093964
國立中央大學,資訊管理學系,16152,1.090414
國立中興大學,食品暨應用生物科技學系,3252,1.08933
國立中興大學,動物科學系,3322,1.087038
高雄醫學大學,心理學系,7192,1.086608
國立清華大學,教育與學習科技學系,11052,1.084409
大同大學,工業設計學系,19052,1.083835
國立中正大學,勞工關係學系,41122,1.07937
國立中央大學,法國語文學系,16032,1.073034
國立中正大學,電機工程學系,41162,1.062875
國立彰化師範大學,特殊教育學系,23032,1.061044
國立臺灣師範大學,社會教育學系,2032,1.039553
開南大學,應用日語學系,110192,1.038338
國立中興大學,會計學系,3072,1.038185
國立高雄師範大學,教育學系,22142,1.036205
國立清華大學,藝術與設計學系創作組,11492,1.035685
國立臺北大學,企業管理學系,99042,1.034674
亞洲大學,室內設計學系住宅空間組,134502,1.032317
東海大學,法律學系,9492,1.025245
國立成功大學,外國語文學系,4022,1.020943
國立中山大學,物理學系,27062,1.019065
國立成功大學,生物科技與產業科學系,4442,1.014938
國立清華大學,體育學系,11522,1.011032
實踐大學,行銷管理學系數位行銷與市調組(高雄校區),50372,1.008133
中國醫藥大學,醫學檢驗生物技術學系,12072,1.00158
義守大學,物理治療學系,45552,1.001195
國立中央大學,企業管理學系,16142,0.998056
國立中興大學,應用數學系應用數學組,3142,0.990384
高雄醫學大學,不分系招生（薪火B組）,7232,0.989942
國立中山大學,社會學系,27202,0.97983
國立陽明大學,生物醫學工程學系,25102,0.974494
國立臺灣海洋大學,通訊與導航工程學系,21192,0.965372
國立臺北大學,經濟學系,99122,0.959705
國立臺灣體育運動大學,運動健康科學學系,60022,0.959681
中原大學,商業設計學系,8312,0.956953
國立高雄師範大學,特殊教育學系,22122,0.955786
國立臺灣海洋大學,電機工程學系,21162,0.954584
國立中山大學,西灣南星A組,27212,0.951458
中國醫藥大學,運動醫學系,12112,0.951388
國立臺灣師範大學,光電工程學士學位學程,2272,0.947153
臺北醫學大學,食品安全學系,109162,0.947045
國立中山大學,音樂學系創作與應用組,27252,0.945375
高雄醫學大學,醫學系(公費生),7262,0.94441
國立臺灣師範大學,表演藝術學士學位學程,2342,0.93974
中國醫藥大學,生物醫學影像暨放射科學學系,12142,0.938787
國立臺灣師範大學,人類發展與家庭學系家庭生活教育組,2052,0.927372
國立東華大學,自然資源與環境學系,34352,0.926231
國立彰化師範大學,生物學系,23072,0.924575
國立彰化師範大學,物理學系光電組,23062,0.918694
國立中正大學,物理學系,41072,0.916743
國立東華大學,化學系,34052,0.90682
國立清華大學,環境與文化資源學系,11102,0.904445
國立臺北教育大學,文化創意產業經營學系,32102,0.901746
臺北醫學大學,護理學系(公費生),109142,0.900046
世新大學,廣播電視電影學系電影組,47042,0.890026
國立彰化師範大學,化學系,23082,0.888495
國立東華大學,資訊工程學系學士班資工組,34072,0.8859
國立嘉義大學,獸醫學系,100382,0.882877
臺北市立大學,地球環境暨生物資源學系,35112,0.882547
長榮大學,護理學系(公費生),51332,0.88208
國立中興大學,中國文學系,3012,0.878199
國立政治大學,資訊科學系,6362,0.876782
國立東華大學,國際企業學系,34152,0.874316
國立東華大學,歷史學系,34232,0.873745
慈濟大學,物理治療學系,108062,0.868732
國立臺北教育大學,教育學系,32012,0.866596
國立高雄大學,東亞語文學系越語組,101052,0.862187
開南大學,數位空間與商品設計學士學位學程,110162,0.860237
高雄醫學大學,醫學影像暨放射科學系,7102,0.858656
東吳大學,政治學系,5042,0.852891
國立中央大學,機械工程學系設計與分析組,16112,0.852194
國立高雄大學,東亞語文學系日語組,101032,0.848915
長庚大學,生物醫學系,30082,0.845347
輔仁大學,醫學資訊與創新應用學士學位學程,20262,0.841319
國立臺北大學,社會學系,99132,0.840076
國立暨南國際大學,資訊工程學系,58162,0.839384
臺北市立大學,衛生福利學系,35182,0.837235
國立中正大學,地球與環境科學系,41062,0.834958
國立東華大學,材料科學與工程學系,34102,0.833726
東吳大學,日本語文學系,5082,0.829024
國立政治大學,資訊科學系(APCS組),6372,0.828675
國立中興大學,財務金融學系,3042,0.825856
國立東華大學,觀光暨休閒遊憩學系,34172,0.818483
國立中興大學,行銷學系,3082,0.814881
國立彰化師範大學,會計學系,23172,0.811382
國立臺北大學,財政學系,99102,0.811006
國立東華大學,會計學系,34132,0.810636
國立東華大學,特殊教育學系,34312,0.803497
國立臺灣海洋大學,海洋生物科技學士學位學程,21242,0.797062
國立臺北教育大學,體育學系,32272,0.796846
國立臺北大學,應用外語學系,99162,0.794128
國立聯合大學,建築學系,151072,0.793557
國立中興大學,法律學系,3092,0.791621
國立高雄師範大學,國文學系,22152,0.7898
元智大學,電機工程學系(甲組),40202,0.787998
馬偕醫學院,護理學系,152022,0.787307
