department_id,student_id
1012,10250313
1012,10206419
1012,10121339
1012,10292025
1012,10180824
1012,10023741
1012,10055723
1012,10194739
1012,10323714
1012,10038509
1012,10014425
1012,10323330
1012,10010537
1012,10023503
1022,10109136
1022,10143032
1022,10165723
1022,10021339
1022,10005625
1022,10113509
1022,10011525
1022,10057331
1022,10025413
1022,10258326
1022,10144039
1022,10181002
1022,10056611
1022,10250909
1022,10002422
1022,10294816
1022,10322839
1022,10323835
1022,10024241
1022,10287705
1022,10151213
1022,10013413
1022,10048136
1022,10217231
1022,10194415
1022,10005637
1022,10196335
1022,10228408
1022,10008837
1022,10011003
1022,10011713
1022,10012115
1022,10013126
1022,10021313
1022,10025942
1022,10036506
1022,10040540
1022,10080236
1022,10152431
1022,10172927
1022,10194923
1022,10208015
1022,10311518
1032,10148242
1032,10241127
1032,10289641
1032,10289103
1032,10289201
1032,10023341
1032,10040929
1032,10287515
1032,10150407
1032,10068135
1032,10055521
1032,10011837
1032,10014417
1032,10250740
1032,10120723
1032,10230003
1032,10245317
1032,10015139
1032,10170925
1032,10113414
1032,10002108
1032,10250004
1032,10146427
1032,10139601
1042,10024627
1042,10247803
1042,10215620
1042,10018527
1042,10284901
1042,10012013
1042,10015206
1042,10016403
1042,10170503
1042,10172039
1042,10013615
1042,10034604
1042,10151039
1042,10012005
1042,10281223
1042,10163841
1042,10213205
1042,10049012
1042,10151931
1042,10017017
1052,10284229
1052,10173203
1052,10173113
1052,10195310
1052,10213935
1052,10097808
1052,10317742
1052,10320507
1052,10099816
1062,10009425
1062,10011839
1062,10182712
1062,10149921
1062,10173425
1062,10015037
1062,10025036
1062,10183512
1062,10320238
1062,10021728
1062,10322712
1062,10324209
1062,10021529
1062,10014128
1062,10013742
1062,10026715
1062,10013530
1062,10280337
1062,10049411
1062,10002837
1062,10027829
1072,10014929
1072,10004234
1072,10015226
1072,10040614
1072,10303232
1072,10019403
1072,10149739
1072,10059223
1072,10171939
1072,10289225
1072,10238642
1072,10251610
1072,10182504
1082,10058528
1082,10006805
1082,10207725
1082,10048633
1082,10120733
1082,10305232
1082,10118835
1082,10151824
1082,10235930
1092,10080308
1092,10146829
1092,10098210
1092,10011029
1092,10024514
1092,10284817
1092,10168207
1092,10325539
1092,10282608
1092,10098120
1092,10189812
1092,10181916
1092,10207141
1092,10263515
1092,10239915
1092,10111204
1092,10168204
1092,10152409
1102,10010137
1102,10009502
1102,10023035
1102,10113542
1102,10144311
1102,10018229
1102,10258118
1102,10312017
1102,10098022
1102,10195431
1102,10285917
1102,10262827
1102,10169726
1102,10212612
1102,10129901
1102,10259830
1102,10142206
1102,10239937
1102,10146415
1102,10151135
1102,10012001
1102,10011105
1102,10143018
1102,10284917
1102,10240303
1102,10051714
1102,10309417
1102,10142316
1102,10322807
1102,10057721
1102,10106512
1102,10197741
1102,10022419
1102,10011427
1102,10165323
1102,10235514
1112,10150533
1112,10058319
1112,10206435
1112,10021311
1112,10026006
1112,10142620
1112,10238613
1112,10174529
1112,10319717
1112,10008518
1112,10025239
1112,10099426
1112,10012217
1112,10142532
1112,10298124
1112,10144337
1112,10021809
1112,10026316
1112,10011603
1112,10018839
1112,10017127
1112,10056212
1112,10168714
1112,10111842
1112,10152115
1112,10005727
1112,10040627
1112,10012037
1112,10025602
1112,10025702
1112,10040314
1112,10057821
1112,10318827
1122,10055509
1122,10246603
1122,10317238
1122,10022415
1122,10106524
1122,10052618
1122,10054706
1122,10018417
1122,10004405
1122,10017239
1122,10033804
1122,10120011
1122,10163428
1122,10254204
1132,10090331
1132,10021215
1132,10023205
1132,10026328
1132,10197009
1132,10040638
1132,10249703
1142,10318523
1142,10024628
1142,10249803
1142,10090307
1142,10317618
1142,10289215
1142,10043503
1142,10238204
1142,10211813
1142,10194302
1142,10040441
1142,10090131
1142,10022511
1142,10145613
1142,10160410
1152,10229916
1152,10174325
1152,10024641
1152,10259942
1152,10177716
1152,10023042
1152,10040628
1152,10058535
1152,10049623
1152,10051718
1152,10056907
1152,10169304
1152,10174225
1152,10194439
1162,10309310
1162,10068923
1162,10147817
1162,10010237
1162,10170539
1162,10006013
1162,10016617
1162,10009327
1162,10266310
1162,10241641
1162,10206442
1162,10043039
1172,10119107
1172,10119311
1172,10182336
1172,10009901
1172,10080232
1172,10196019
1172,10285617
1182,10196839
1182,10318241
1182,10013537
1182,10287627
1182,10252222
1182,10290301
1182,10314340
1182,10021416
1182,10141205
1182,10189108
1182,10147740
1182,10035213
1192,10288813
1192,10113716
1192,10024618
1192,10111402
1192,10023019
1192,10010127
1192,10009637
1192,10310328
